index,inventory_id,set_num,quantity,index_inventories,id,version,set_num_inventories,index_sets,name,year,theme_id,num_parts,index_themes,id_sets,name_themes,parent_id,index_sets,name_sets,year_sets,theme_id_sets,num_parts_sets,index_themes_sets,id_sets,name_themes_sets,parent_id_sets
1997,10825,7574-4,1,7520,10825,1,7574-1,8259,Advent Calendar 2005 Clikits,2005,213,24,201,213,Clikits,207.0,8278,Advent Calendar 2005 Clikits  (Day 3) Necklace,2005,222,4,210,222,Clikits,217.0
1998,10825,7574-5,1,7520,10825,1,7574-1,8259,Advent Calendar 2005 Clikits,2005,213,24,201,213,Clikits,207.0,8279,Advent Calendar 2005 Clikits  (Day 4) Icons,2005,222,8,210,222,Clikits,217.0
1999,10825,7574-6,1,7520,10825,1,7574-1,8259,Advent Calendar 2005 Clikits,2005,213,24,201,213,Clikits,207.0,8280,Advent Calendar 2005 Clikits  (Day 5) Bangle,2005,222,3,210,222,Clikits,217.0
2000,10825,7574-7,1,7520,10825,1,7574-1,8259,Advent Calendar 2005 Clikits,2005,213,24,201,213,Clikits,207.0,8281,Advent Calendar 2005 Clikits  (Day 6) Magnet,2005,222,3,210,222,Clikits,217.0
2001,10825,7574-8,1,7520,10825,1,7574-1,8259,Advent Calendar 2005 Clikits,2005,213,24,201,213,Clikits,207.0,8282,Advent Calendar 2005 Clikits  (Day 7) Trinket Box,2005,222,3,210,222,Clikits,217.0
2002,10825,7574-9,1,7520,10825,1,7574-1,8259,Advent Calendar 2005 Clikits,2005,213,24,201,213,Clikits,207.0,8283,Advent Calendar 2005 Clikits  (Day 8) Magnet,2005,222,3,210,222,Clikits,217.0
2003,10837,1498-1,1,7531,10837,1,1510-1,949,Space Value Pack,1987,130,2,124,130,Classic Space,126.0,942,Spy-Bot,1987,130,63,124,130,Classic Space,126.0
2004,10837,1499-1,1,7531,10837,1,1510-1,949,Space Value Pack,1987,130,2,124,130,Classic Space,126.0,943,Twin Starfire,1987,130,89,124,130,Classic Space,126.0
2005,10850,8588-1,1,7540,10850,1,K8592-1,11326,Rahkshi Kaita Za Kit,2003,344,3,307,344,Rahkshi,324.0,9845,Kurahk,2003,344,45,307,344,Rahkshi,324.0
2006,10850,8589-1,1,7540,10850,1,K8592-1,11326,Rahkshi Kaita Za Kit,2003,344,3,307,344,Rahkshi,324.0,9848,Lerahk,2003,344,45,307,344,Rahkshi,324.0
2007,10850,8592-1,1,7540,10850,1,K8592-1,11326,Rahkshi Kaita Za Kit,2003,344,3,307,344,Rahkshi,324.0,9857,Turahk,2003,344,45,307,344,Rahkshi,324.0
2008,10921,4612-1,1,7594,10921,1,K4612-1,11255,Jack Stone Kit,2002,282,3,254,282,Airport,280.0,4274,Super Glider,2002,282,7,254,282,Airport,280.0
2009,10921,4613-1,1,7594,10921,1,K4612-1,11255,Jack Stone Kit,2002,282,3,254,282,Airport,280.0,4275,Turbo Chopper,2002,282,13,254,282,Airport,280.0
2010,10921,4614-1,1,7594,10921,1,K4612-1,11255,Jack Stone Kit,2002,282,3,254,282,Airport,280.0,4277,Ultralight Flyer,2002,282,16,254,282,Airport,280.0
2011,10976,9798-1,1,7630,10976,1,K9833-2,11360,Rechargeable Battery Set (AC Adapter 230V - 10V Transformer),2006,259,2,242,259,NXT,258.0,10904,NXT Rechargeable Battery,2006,259,1,242,259,NXT,258.0
2012,10976,9833-1,1,7630,10976,1,K9833-2,11360,Rechargeable Battery Set (AC Adapter 230V - 10V Transformer),2006,259,2,242,259,NXT,258.0,10917,AC Adapter 230V - 10V Transformer,1996,259,1,242,259,NXT,258.0
2013,10993,1875-1,1,7640,10993,1,1675-1,1098,LEGOLAND Triple Pack,1990,559,3,589,559,Value Packs,,1244,Meteor Monitor,1990,128,32,122,128,Blacktron I,126.0
2014,10993,1876-1,1,7640,10993,1,1675-1,1098,LEGOLAND Triple Pack,1990,559,3,589,559,Value Packs,,1245,Soil Scooper,1990,85,73,81,85,Traffic,67.0
2015,10993,1877-1,1,7640,10993,1,1675-1,1098,LEGOLAND Triple Pack,1990,559,3,589,559,Value Packs,,1246,Crusader's Cart,1990,194,60,184,194,Forestmen,186.0
2016,10995,1380-1,1,7642,10995,1,K1383-1,11225,Scary Monster Madness Kit,2002,273,4,525,273,Studios,,862,Werewolf Ambush,2002,273,114,525,273,Studios,
2017,10995,1381-1,1,7642,10995,1,K1383-1,11225,Scary Monster Madness Kit,2002,273,4,525,273,Studios,,864,Vampire's Crypt,2002,273,171,525,273,Studios,
2018,10995,1382-1,1,7642,10995,1,K1383-1,11225,Scary Monster Madness Kit,2002,273,4,525,273,Studios,,865,Scary Laboratory,2002,273,500,525,273,Studios,
2019,10995,1383-1,1,7642,10995,1,K1383-1,11225,Scary Monster Madness Kit,2002,273,4,525,273,Studios,,866,Curse of the Pharaoh,2002,273,52,525,273,Studios,
2020,10997,5529-1,1,7644,10997,1,66380-1,6538,LEGO Creative Value Pack (TRU UK Exclusive),2011,37,2,34,37,Basic Set,22.0,5264,LEGO Basic Bricks,2010,37,326,34,37,Basic Set,22.0
2021,10997,6131-1,1,7644,10997,1,66380-1,6538,LEGO Creative Value Pack (TRU UK Exclusive),2011,37,2,34,37,Basic Set,22.0,5876,Build and Play,2011,37,646,34,37,Basic Set,22.0
2022,11043,8593-1,1,7679,11043,1,K8596-1,11327,Takutanuva Kit,2003,347,2,310,347,Titans,324.0,9860,Makuta,2003,347,199,310,347,Titans,324.0
2023,11043,8596-1,1,7679,11043,1,K8596-1,11327,Takutanuva Kit,2003,347,2,310,347,Titans,324.0,9863,Takanuva,2003,347,200,310,347,Titans,324.0
2024,11050,7009-1,1,7683,11050,1,K7094-1,11275,Castle Collection US version,2007,193,6,183,193,Fantasy Era,186.0,6953,The Final Joust,2007,193,62,183,193,Fantasy Era,186.0
2025,11050,7090-1,1,7683,11050,1,K7094-1,11275,Castle Collection US version,2007,193,6,183,193,Fantasy Era,186.0,7288,Crossbow Attack,2007,193,54,183,193,Fantasy Era,186.0
2026,11050,7091-1,1,7683,11050,1,K7094-1,11275,Castle Collection US version,2007,193,6,183,193,Fantasy Era,186.0,7302,Knights' Catapult Defense,2007,193,123,183,193,Fantasy Era,186.0
2027,11050,7092-1,1,7683,11050,1,K7094-1,11275,Castle Collection US version,2007,193,6,183,193,Fantasy Era,186.0,7310,Skeletons' Prison Carriage,2007,193,193,183,193,Fantasy Era,186.0
2028,11050,7093-1,1,7683,11050,1,K7094-1,11275,Castle Collection US version,2007,193,6,183,193,Fantasy Era,186.0,7311,Skeleton Tower,2007,193,401,183,193,Fantasy Era,186.0
2029,11050,7094-1,1,7683,11050,1,K7094-1,11275,Castle Collection US version,2007,193,6,183,193,Fantasy Era,186.0,7312,King's Castle Siege,2007,193,921,183,193,Fantasy Era,186.0
2030,11053,70409-1,1,7685,11053,1,5004558-1,4799,Pirates Collection 2,2015,154,2,147,154,Pirates III,147.0,7132,Shipwreck Defense,2015,154,84,147,154,Pirates III,147.0
2031,11053,70411-1,1,7685,11053,1,5004558-1,4799,Pirates Collection 2,2015,154,2,147,154,Pirates III,147.0,7136,Treasure Island,2015,154,181,147,154,Pirates III,147.0
2032,11075,9628-1,1,7701,11075,1,9660-2,10725,Motorized Mechanisms Set,2008,529,2,444,529,Technic,507.0,10706,Mechanisms Power Add-On Set,2008,532,3,447,532,Supplemental,529.0
2033,11075,9632-1,1,7701,11075,1,9660-2,10725,Motorized Mechanisms Set,2008,529,2,444,529,Technic,507.0,10709,Science & Technology Base Set,2006,529,341,444,529,Technic,507.0
2034,11115,4192-1,1,7730,11115,1,5000027-1,4587,Pirates of the Caribbean 4 Collection,2011,263,2,519,263,Pirates of the Caribbean,,3744,Fountain of Youth,2011,263,127,519,263,Pirates of the Caribbean,
2035,11115,4193-1,1,7730,11115,1,5000027-1,4587,Pirates of the Caribbean 4 Collection,2011,263,2,519,263,Pirates of the Caribbean,,3746,The London Escape,2011,263,466,519,263,Pirates of the Caribbean,
2036,11116,8683-1,1,7731,11116,1,8683-17,9959,Collectable Minifigures - LEGO Minifigures Series 1 - Complete,2010,536,16,450,536,Series 1 Minifigures,535.0,9951,Tribal Hunter - Complete Set,2010,536,8,450,536,Series 1 Minifigures,535.0
2037,11116,8683-10,1,7731,11116,1,8683-17,9959,Collectable Minifigures - LEGO Minifigures Series 1 - Complete,2010,536,16,450,536,Series 1 Minifigures,535.0,9952,Super Wrestler - Complete Set,2010,536,5,450,536,Series 1 Minifigures,535.0
2038,11116,8683-11,1,7731,11116,1,8683-17,9959,Collectable Minifigures - LEGO Minifigures Series 1 - Complete,2010,536,16,450,536,Series 1 Minifigures,535.0,9953,Nurse - Complete Set,2010,536,7,450,536,Series 1 Minifigures,535.0
2039,11116,8683-12,1,7731,11116,1,8683-17,9959,Collectable Minifigures - LEGO Minifigures Series 1 - Complete,2010,536,16,450,536,Series 1 Minifigures,535.0,9954,Ninja - Complete Set,2010,536,6,450,536,Series 1 Minifigures,535.0
2040,11116,8683-13,1,7731,11116,1,8683-17,9959,Collectable Minifigures - LEGO Minifigures Series 1 - Complete,2010,536,16,450,536,Series 1 Minifigures,535.0,9955,Spaceman - Complete Set,2010,536,8,450,536,Series 1 Minifigures,535.0
2041,11116,8683-14,1,7731,11116,1,8683-17,9959,Collectable Minifigures - LEGO Minifigures Series 1 - Complete,2010,536,16,450,536,Series 1 Minifigures,535.0,9956,Forestman - Complete Set,2010,536,8,450,536,Series 1 Minifigures,535.0
2042,11116,8683-15,1,7731,11116,1,8683-17,9959,Collectable Minifigures - LEGO Minifigures Series 1 - Complete,2010,536,16,450,536,Series 1 Minifigures,535.0,9957,Deep Sea Diver - Complete Set,2010,536,9,450,536,Series 1 Minifigures,535.0
2043,11116,8683-16,1,7731,11116,1,8683-17,9959,Collectable Minifigures - LEGO Minifigures Series 1 - Complete,2010,536,16,450,536,Series 1 Minifigures,535.0,9958,Cowboy - Complete Set,2010,536,7,450,536,Series 1 Minifigures,535.0
2044,11116,8683-2,1,7731,11116,1,8683-17,9959,Collectable Minifigures - LEGO Minifigures Series 1 - Complete,2010,536,16,450,536,Series 1 Minifigures,535.0,9961,Cheerleader - Complete Set,2010,536,7,450,536,Series 1 Minifigures,535.0
2045,11116,8683-3,1,7731,11116,1,8683-17,9959,Collectable Minifigures - LEGO Minifigures Series 1 - Complete,2010,536,16,450,536,Series 1 Minifigures,535.0,9962,Caveman - Complete Set,2010,536,6,450,536,Series 1 Minifigures,535.0
2046,11116,8683-4,1,7731,11116,1,8683-17,9959,Collectable Minifigures - LEGO Minifigures Series 1 - Complete,2010,536,16,450,536,Series 1 Minifigures,535.0,9963,Circus Clown - Complete Set,2010,536,6,450,536,Series 1 Minifigures,535.0
2047,11116,8683-5,1,7731,11116,1,8683-17,9959,Collectable Minifigures - LEGO Minifigures Series 1 - Complete,2010,536,16,450,536,Series 1 Minifigures,535.0,9964,Zombie - Complete Set,2010,536,6,450,536,Series 1 Minifigures,535.0
2048,11116,8683-6,1,7731,11116,1,8683-17,9959,Collectable Minifigures - LEGO Minifigures Series 1 - Complete,2010,536,16,450,536,Series 1 Minifigures,535.0,9965,Skater - Complete Set,2010,536,8,450,536,Series 1 Minifigures,535.0
2049,11116,8683-7,1,7731,11116,1,8683-17,9959,Collectable Minifigures - LEGO Minifigures Series 1 - Complete,2010,536,16,450,536,Series 1 Minifigures,535.0,9966,Robot - Complete Set,2010,536,5,450,536,Series 1 Minifigures,535.0
2050,11116,8683-8,1,7731,11116,1,8683-17,9959,Collectable Minifigures - LEGO Minifigures Series 1 - Complete,2010,536,16,450,536,Series 1 Minifigures,535.0,9967,Demolition Dummy - Complete Set,2010,536,6,450,536,Series 1 Minifigures,535.0
2051,11116,8683-9,1,7731,11116,1,8683-17,9959,Collectable Minifigures - LEGO Minifigures Series 1 - Complete,2010,536,16,450,536,Series 1 Minifigures,535.0,9968,Magician - Complete Set,2010,536,7,450,536,Series 1 Minifigures,535.0
2052,11143,71000-0,60,7750,11143,1,71000-18,7325,Minifigure Series 9 (Box of 60),2013,544,60,458,544,Series 9 Minifigures,535.0,7315,Minifigure Series 9 [Random Bag],2013,544,0,458,544,Series 9 Minifigures,535.0
2053,11175,1702-1,1,7771,11175,1,1722-1,1134,Rescue / Ice Planet Combi Pack,1994,559,2,589,559,Value Packs,,1117,Fire Fighter 4 x 4,1994,74,59,70,74,Fire,67.0
2054,11175,1704-1,1,7771,11175,1,1722-1,1134,Rescue / Ice Planet Combi Pack,1994,559,2,589,559,Value Packs,,1119,Ice Planet Satellite Plough,1994,133,47,127,133,Ice Planet 2002,126.0
2055,11190,71002-1,1,7779,11190,1,71002-17,7364,LEGO Collectable Minifigures Series 11 - Complete,2014,547,16,461,547,Series 11 Minifigures,535.0,7356,Barbarian - Complete Set,2013,547,7,461,547,Series 11 Minifigures,535.0
2056,11190,71002-10,1,7779,11190,1,71002-17,7364,LEGO Collectable Minifigures Series 11 - Complete,2014,547,16,461,547,Series 11 Minifigures,535.0,7357,Welder - Complete Set,2013,547,7,461,547,Series 11 Minifigures,535.0
2057,11190,71002-11,1,7779,11190,1,71002-17,7364,LEGO Collectable Minifigures Series 11 - Complete,2014,547,16,461,547,Series 11 Minifigures,535.0,7358,Scientist - Complete Set,2013,547,7,461,547,Series 11 Minifigures,535.0
2058,11190,71002-12,1,7779,11190,1,71002-17,7364,LEGO Collectable Minifigures Series 11 - Complete,2014,547,16,461,547,Series 11 Minifigures,535.0,7359,Saxophone Player - Complete Set,2013,547,6,461,547,Series 11 Minifigures,535.0
2059,11190,71002-13,1,7779,11190,1,71002-17,7364,LEGO Collectable Minifigures Series 11 - Complete,2014,547,16,461,547,Series 11 Minifigures,535.0,7360,Diner Waitress - Complete Set,2013,547,10,461,547,Series 11 Minifigures,535.0
2060,11190,71002-14,1,7779,11190,1,71002-17,7364,LEGO Collectable Minifigures Series 11 - Complete,2014,547,16,461,547,Series 11 Minifigures,535.0,7361,Grandma - Complete Set,2013,547,7,461,547,Series 11 Minifigures,535.0
2061,11190,71002-15,1,7779,11190,1,71002-17,7364,LEGO Collectable Minifigures Series 11 - Complete,2014,547,16,461,547,Series 11 Minifigures,535.0,7362,Constable - Complete Set,2013,547,6,461,547,Series 11 Minifigures,535.0
2062,11190,71002-16,1,7779,11190,1,71002-17,7364,LEGO Collectable Minifigures Series 11 - Complete,2014,547,16,461,547,Series 11 Minifigures,535.0,7363,Lady Robot - Complete Set,2013,547,6,461,547,Series 11 Minifigures,535.0
2063,11190,71002-2,1,7779,11190,1,71002-17,7364,LEGO Collectable Minifigures Series 11 - Complete,2014,547,16,461,547,Series 11 Minifigures,535.0,7366,Scarecrow - Complete Set,2013,547,7,461,547,Series 11 Minifigures,535.0
2064,11190,71002-3,1,7779,11190,1,71002-17,7364,LEGO Collectable Minifigures Series 11 - Complete,2014,547,16,461,547,Series 11 Minifigures,535.0,7367,Pretzel Girl - Complete Set,2013,547,7,461,547,Series 11 Minifigures,535.0
2065,11190,71002-4,1,7779,11190,1,71002-17,7364,LEGO Collectable Minifigures Series 11 - Complete,2014,547,16,461,547,Series 11 Minifigures,535.0,7368,Evil Mech - Complete Set,2013,547,8,461,547,Series 11 Minifigures,535.0
2066,11190,71002-5,1,7779,11190,1,71002-17,7364,LEGO Collectable Minifigures Series 11 - Complete,2014,547,16,461,547,Series 11 Minifigures,535.0,7369,Island Warrior - Complete set,2013,547,8,461,547,Series 11 Minifigures,535.0
2067,11190,71002-6,1,7779,11190,1,71002-17,7364,LEGO Collectable Minifigures Series 11 - Complete,2014,547,16,461,547,Series 11 Minifigures,535.0,7370,Gingerbread Man - Complete Set,2013,547,5,461,547,Series 11 Minifigures,535.0
2068,11190,71002-7,1,7779,11190,1,71002-17,7364,LEGO Collectable Minifigures Series 11 - Complete,2014,547,16,461,547,Series 11 Minifigures,535.0,7371,Holiday Elf - Complete Set,2013,547,8,461,547,Series 11 Minifigures,535.0
2069,11190,71002-8,1,7779,11190,1,71002-17,7364,LEGO Collectable Minifigures Series 11 - Complete,2014,547,16,461,547,Series 11 Minifigures,535.0,7372,Yeti - Complete Set,2013,547,5,461,547,Series 11 Minifigures,535.0
2070,11190,71002-9,1,7779,11190,1,71002-17,7364,LEGO Collectable Minifigures Series 11 - Complete,2014,547,16,461,547,Series 11 Minifigures,535.0,7373,Mountain Climber - Complete Set,2013,547,7,461,547,Series 11 Minifigures,535.0
2071,11194,8799-1,1,7782,11194,1,65527-1,6359,Vladek's Attack,2004,198,2,188,198,Knights Kingdom II,186.0,10098,Knights' Castle Wall,2004,198,178,188,198,Knights Kingdom II,186.0
2072,11194,8800-1,1,7782,11194,1,65527-1,6359,Vladek's Attack,2004,198,2,188,198,Knights Kingdom II,186.0,10105,Vladek's Siege Engine,2004,198,192,188,198,Knights Kingdom II,186.0
2073,11253,4915-1,1,7828,11253,1,K4915-1,11262,Mini Pods Collection,2006,23,4,20,23,Basic Model,22.0,4500,Mini Construction,2007,26,68,23,26,Construction,23.0
2074,11253,4916-1,1,7828,11253,1,K4915-1,11262,Mini Pods Collection,2006,23,4,20,23,Basic Model,22.0,4503,Mini Animals,2007,31,77,28,31,Creature,23.0
2075,11253,4917-1,1,7828,11253,1,K4915-1,11262,Mini Pods Collection,2006,23,4,20,23,Basic Model,22.0,4504,Mini Robots,2007,32,77,29,32,Robot,23.0
2076,11253,4918-1,1,7828,11253,1,K4915-1,11262,Mini Pods Collection,2006,23,4,20,23,Basic Model,22.0,4505,Mini Flyers,2007,24,76,21,24,Airport,23.0
2077,11304,7467-1,1,7859,11304,1,K7467-1,11285,Space Exploration Kit,2003,387,3,545,387,Discovery,,7952,International Space Station,2003,387,162,545,387,Discovery,
2078,11304,7470-1,1,7859,11304,1,K7467-1,11285,Space Exploration Kit,2003,387,3,545,387,Discovery,,7955,Space Shuttle Discovery,2003,387,827,545,387,Discovery,
2079,11304,7471-1,1,7859,11304,1,K7467-1,11285,Space Exploration Kit,2003,387,3,545,387,Discovery,,7957,Mars Exploration Rover,2003,387,861,545,387,Discovery,
2080,11317,4428-10,1,7868,11317,1,4428-1,3980,"Advent Calendar 2012, City",2012,208,24,196,208,City,207.0,3981,"Advent Calendar 2012, City (Day  9) Mechanic with Wrench",2012,217,5,205,217,Advent Sub-Set,206.0
2081,11317,4428-11,1,7868,11317,1,4428-1,3980,"Advent Calendar 2012, City",2012,208,24,196,208,City,207.0,3982,"Advent Calendar 2012, City (Day 10) Wheel Dolly with Wheels",2012,217,10,205,217,Advent Sub-Set,206.0
2082,11317,4428-12,1,7868,11317,1,4428-1,3980,"Advent Calendar 2012, City",2012,208,24,196,208,City,207.0,3983,"Advent Calendar 2012, City (Day 11) Firefighter's ATV without Wheels",2012,217,13,205,217,Advent Sub-Set,206.0
2083,11317,4428-13,1,7868,11317,1,4428-1,3980,"Advent Calendar 2012, City",2012,208,24,196,208,City,207.0,3984,"Advent Calendar 2012, City (Day 12) Female Firefighter",2012,217,5,205,217,Advent Sub-Set,206.0
2084,11317,4428-14,1,7868,11317,1,4428-1,3980,"Advent Calendar 2012, City",2012,208,24,196,208,City,207.0,3985,"Advent Calendar 2012, City (Day 13) Desk with Computer and Chair",2012,217,8,205,217,Advent Sub-Set,206.0
2085,11317,4428-15,1,7868,11317,1,4428-1,3980,"Advent Calendar 2012, City",2012,208,24,196,208,City,207.0,3986,"Advent Calendar 2012, City (Day 14) Box with Burning Logs",2012,217,5,205,217,Advent Sub-Set,206.0
2086,11317,4428-16,1,7868,11317,1,4428-1,3980,"Advent Calendar 2012, City",2012,208,24,196,208,City,207.0,3987,"Advent Calendar 2012, City (Day 15) Wall with Safety Equipment",2012,217,16,205,217,Advent Sub-Set,206.0
2087,11317,4428-17,1,7868,11317,1,4428-1,3980,"Advent Calendar 2012, City",2012,208,24,196,208,City,207.0,3988,"Advent Calendar 2012, City (Day 16) Girl with Snowball",2012,217,5,205,217,Advent Sub-Set,206.0
2088,11317,4428-18,1,7868,11317,1,4428-1,3980,"Advent Calendar 2012, City",2012,208,24,196,208,City,207.0,3989,"Advent Calendar 2012, City (Day 17) Catapult",2012,217,15,205,217,Advent Sub-Set,206.0
2089,11317,4428-19,1,7868,11317,1,4428-1,3980,"Advent Calendar 2012, City",2012,208,24,196,208,City,207.0,3990,"Advent Calendar 2012, City (Day 18) Dog and Hydrant",2012,217,6,205,217,Advent Sub-Set,206.0
2090,11317,4428-2,1,7868,11317,1,4428-1,3980,"Advent Calendar 2012, City",2012,208,24,196,208,City,207.0,3991,"Advent Calendar 2012, City (Day  1) Fireman with Loudhailer",2012,217,5,205,217,Advent Sub-Set,206.0
2091,11317,4428-20,1,7868,11317,1,4428-1,3980,"Advent Calendar 2012, City",2012,208,24,196,208,City,207.0,3992,"Advent Calendar 2012, City (Day 19) Firefighter with Cup",2012,217,5,205,217,Advent Sub-Set,206.0
2092,11317,4428-21,1,7868,11317,1,4428-1,3980,"Advent Calendar 2012, City",2012,208,24,196,208,City,207.0,3993,"Advent Calendar 2012, City (Day 20) Wheelbarrow with Spade and Snow",2012,217,7,205,217,Advent Sub-Set,206.0
2093,11317,4428-22,1,7868,11317,1,4428-1,3980,"Advent Calendar 2012, City",2012,208,24,196,208,City,207.0,3994,"Advent Calendar 2012, City (Day 21) Warning Lights and Sign",2012,217,9,205,217,Advent Sub-Set,206.0
2094,11317,4428-23,1,7868,11317,1,4428-1,3980,"Advent Calendar 2012, City",2012,208,24,196,208,City,207.0,3995,"Advent Calendar 2012, City (Day 22) Santa's Sled",2012,217,8,205,217,Advent Sub-Set,206.0
2095,11317,4428-24,1,7868,11317,1,4428-1,3980,"Advent Calendar 2012, City",2012,208,24,196,208,City,207.0,3996,"Advent Calendar 2012, City (Day 23) Wrapped Gifts",2012,217,16,205,217,Advent Sub-Set,206.0
2096,11317,4428-25,1,7868,11317,1,4428-1,3980,"Advent Calendar 2012, City",2012,208,24,196,208,City,207.0,3997,"Advent Calendar 2012, City (Day 24) Santa on Snowmobile",2012,217,13,205,217,Advent Sub-Set,206.0
2097,11317,4428-3,1,7868,11317,1,4428-1,3980,"Advent Calendar 2012, City",2012,208,24,196,208,City,207.0,3998,"Advent Calendar 2012, City (Day 2) Chainsaw with Logs",2012,217,8,205,217,Advent Sub-Set,206.0
2098,11317,4428-4,1,7868,11317,1,4428-1,3980,"Advent Calendar 2012, City",2012,208,24,196,208,City,207.0,3999,"Advent Calendar 2012, City (Day 3) Christmas Tree",2012,217,16,205,217,Advent Sub-Set,206.0
2099,11317,4428-5,1,7868,11317,1,4428-1,3980,"Advent Calendar 2012, City",2012,208,24,196,208,City,207.0,4000,"Advent Calendar 2012, City (Day 4) Stairs and Star for Tree",2012,217,8,205,217,Advent Sub-Set,206.0
2100,11317,4428-6,1,7868,11317,1,4428-1,3980,"Advent Calendar 2012, City",2012,208,24,196,208,City,207.0,4001,"Advent Calendar 2012, City (Day 5) Wall with Fireman Equipment",2012,217,17,205,217,Advent Sub-Set,206.0
2101,11317,4428-7,1,7868,11317,1,4428-1,3980,"Advent Calendar 2012, City",2012,208,24,196,208,City,207.0,4002,"Advent Calendar 2012, City (Day  6) Boy with Snowball",2012,217,5,205,217,Advent Sub-Set,206.0
2102,11317,4428-8,1,7868,11317,1,4428-1,3980,"Advent Calendar 2012, City",2012,208,24,196,208,City,207.0,4003,"Advent Calendar 2012, City (Day 7) Toy Fire Engine with Remote",2012,217,17,205,217,Advent Sub-Set,206.0
2103,11317,4428-9,1,7868,11317,1,4428-1,3980,"Advent Calendar 2012, City",2012,208,24,196,208,City,207.0,4004,"Advent Calendar 2012, City (Day 8) Wall with Ski Equipment",2012,217,24,205,217,Advent Sub-Set,206.0
2104,11325,3741-1,1,7875,11325,1,KT206-1,11399,Large Train Engine with Tender Brown,2001,238,0,225,238,My Own Train,236.0,2812,Large Locomotive (base unit without color trim elements),2001,238,91,225,238,My Own Train,236.0
2105,11325,3742-1,1,7875,11325,1,KT206-1,11399,Large Train Engine with Tender Brown,2001,238,0,225,238,My Own Train,236.0,2814,Tender Basis (without color trim elements),2001,238,41,225,238,My Own Train,236.0
2106,11325,3746-1,1,7875,11325,1,KT206-1,11399,Large Train Engine with Tender Brown,2001,238,0,225,238,My Own Train,236.0,2818,Locomotive Brown Bricks,2001,238,106,225,238,My Own Train,236.0
2107,11344,4481-1,1,7888,11344,1,K4482-1,11242,Episode II Final Scene Kit,2003,167,3,158,167,Star Wars Episode 2,158.0,4063,Hailfire Droid,2003,158,680,510,158,Star Wars,
2108,11344,4482-1,1,7888,11344,1,K4482-1,11242,Episode II Final Scene Kit,2003,167,3,158,167,Star Wars Episode 2,158.0,4064,AT-TE,2003,167,650,158,167,Star Wars Episode 2,158.0
2109,11344,7163-1,1,7888,11344,1,K4482-1,11242,Episode II Final Scene Kit,2003,167,3,158,167,Star Wars Episode 2,158.0,7731,Republic Gunship,2002,167,697,158,167,Star Wars Episode 2,158.0
2110,11380,8805-1,1,7915,11380,1,8805-17,10162,Collectable Minifigures - LEGO Minifigures Series 5 - Complete,2011,540,16,454,540,Series 5 Minifigures,535.0,10154,Graduate - Complete Set,2011,540,7,454,540,Series 5 Minifigures,535.0
2111,11380,8805-10,1,7915,11380,1,8805-17,10162,Collectable Minifigures - LEGO Minifigures Series 5 - Complete,2011,540,16,454,540,Series 5 Minifigures,535.0,10155,Fitness Instructor - Complete Set,2011,540,6,454,540,Series 5 Minifigures,535.0
2112,11380,8805-11,1,7915,11380,1,8805-17,10162,Collectable Minifigures - LEGO Minifigures Series 5 - Complete,2011,540,16,454,540,Series 5 Minifigures,535.0,10156,Detective - Complete Set,2011,540,6,454,540,Series 5 Minifigures,535.0
2113,11380,8805-12,1,7915,11380,1,8805-17,10162,Collectable Minifigures - LEGO Minifigures Series 5 - Complete,2011,540,16,454,540,Series 5 Minifigures,535.0,10157,Evil Dwarf - Complete Set,2011,540,10,454,540,Series 5 Minifigures,535.0
2114,11380,8805-13,1,7915,11380,1,8805-17,10162,Collectable Minifigures - LEGO Minifigures Series 5 - Complete,2011,540,16,454,540,Series 5 Minifigures,535.0,10158,Boxer - Complete Set,2011,540,5,454,540,Series 5 Minifigures,535.0
2115,11380,8805-14,1,7915,11380,1,8805-17,10162,Collectable Minifigures - LEGO Minifigures Series 5 - Complete,2011,540,16,454,540,Series 5 Minifigures,535.0,10159,Egyptian Queen - Complete Set,2011,540,6,454,540,Series 5 Minifigures,535.0
2116,11380,8805-15,1,7915,11380,1,8805-17,10162,Collectable Minifigures - LEGO Minifigures Series 5 - Complete,2011,540,16,454,540,Series 5 Minifigures,535.0,10160,Gangster - Complete Set,2011,540,7,454,540,Series 5 Minifigures,535.0
2117,11380,8805-16,1,7915,11380,1,8805-17,10162,Collectable Minifigures - LEGO Minifigures Series 5 - Complete,2011,540,16,454,540,Series 5 Minifigures,535.0,10161,Snowboarder Guy - Complete Set,2011,540,6,454,540,Series 5 Minifigures,535.0
2118,11380,8805-2,1,7915,11380,1,8805-17,10162,Collectable Minifigures - LEGO Minifigures Series 5 - Complete,2011,540,16,454,540,Series 5 Minifigures,535.0,10164,Gladiator - Complete Set,2011,540,7,454,540,Series 5 Minifigures,535.0
2119,11380,8805-3,1,7915,11380,1,8805-17,10162,Collectable Minifigures - LEGO Minifigures Series 5 - Complete,2011,540,16,454,540,Series 5 Minifigures,535.0,10165,Royal Guard - Complete Set,2011,540,6,454,540,Series 5 Minifigures,535.0
2120,11380,8805-4,1,7915,11380,1,8805-17,10162,Collectable Minifigures - LEGO Minifigures Series 5 - Complete,2011,540,16,454,540,Series 5 Minifigures,535.0,10166,Ice Fisherman - Complete Set,2011,540,8,454,540,Series 5 Minifigures,535.0
