"index","id","version","set_num"
"1041","1492","1","8727-1"
"1042","1493","1","5249-1"
"1043","1494","1","30116-1"
"1044","1495","1","60036-1"
"1045","1497","1","2494-1"
"1046","1498","1","5619-1"
"1047","1499","1","8909-4"
"1048","1500","1","4031-1"
"1049","1502","1","814-2"
"1050","1503","1","71014-2"
"1051","1504","1","41539-1"
"1052","1505","1","6092-2"
"1053","1507","1","VP-17"
"1054","1509","1","8421-1"
"1055","1511","1","3718-1"
"1056","1512","1","7724-8"
"1057","1513","1","2115-1"
"1058","1515","1","20016-1"
"1059","1517","1","71011-6"
"1060","1519","1","1216-2"
"1061","1520","1","75155-1"
"1062","1521","1","60127-1"
"1063","1522","1","F6316-1"
"1064","1524","1","242.2-1"
"1065","1526","1","6554-1"
"1066","1527","1","8048-1"
"1067","1530","1","1132-1"
"1068","1531","1","6191-1"
"1069","1534","1","4937-1"
"1070","1535","1","1131-1"
"1071","1536","1","10117-1"
"1072","1537","1","4204-1"
"1073","1538","1","9761-1"
"1074","1548","1","70156-1"
"1075","1549","1","6694-1"
"1076","1552","1","7883-1"
"1077","1554","1","5265-1"
"1078","1555","1","4774-1"
"1079","1556","1","40099-1"
"1080","1557","1","4487-1"
"1081","1558","1","7575-6"
"1082","1560","1","10818-1"
"1083","1562","1","1776-1"
"1084","1563","1","8137-1"
"1085","1566","1","75148-1"
"1086","1568","1","LOC391504-1"
"1087","1569","1","8785-1"
"1088","1570","1","8196-1"
"1089","1571","1","4428-7"
"1090","1572","1","9-1"
"1091","1573","1","951178-1"
"1092","1577","1","8685-1"
"1093","1578","1","71010-15"
"1094","1579","1","7036-1"
"1095","1580","1","6661-1"
"1096","1582","1","3826-1"
"1097","1585","1","1470-1"
"1098","1586","1","30026-1"
"1099","1587","1","851324-1"
"1100","1589","1","10210-1"
"1101","1594","1","7245-1"
"1102","1596","1","10699-1"
"1103","1598","1","3469-1"
"1104","1599","1","7751-1"
"1105","1600","1","Frankfurt-1"
"1106","1602","1","40045-1"
"1107","1603","1","7194-1"
"1108","1604","1","30189-1"
"1109","1606","1","53850007-1"
"1110","1607","1","31047-1"
"1111","1608","1","4992-1"
"1112","1610","1","5606-1"
"1113","1611","1","1958-1"
"1114","1612","1","60063-21"
"1115","1613","1","520-6"
"1116","1615","1","5004796-1"
"1117","1616","1","45110-1"
"1118","1618","1","41141-1"
"1119","1619","1","1661-2"
"1120","1620","1","44028-1"
"1121","1621","1","K8573-1"
"1122","1623","1","850843-1"
"1123","1624","1","8404-1"
"1124","1625","1","8877-1"
"1125","1627","1","7306-1"
"1126","1628","1","8228-1"
"1127","1630","1","70911-1"
"1128","1631","1","5281-1"
"1129","1632","1","8360-1"
"1130","1633","1","8746-1"
"1131","1634","1","K4729-1"
"1132","1635","1","7979-13"
"1133","1636","1","8418-1"
"1134","1637","1","6371-1"
"1135","1638","1","1512-2"
"1136","1639","1","6578-1"
"1137","1640","1","8383-1"
"1138","1641","1","482-4"
"1139","1642","1","40057-1"
"1140","1643","1","3961-1"
"1141","1644","1","2556-1"
"1142","1645","1","1967-1"
"1143","1646","1","71000-5"
"1144","1647","1","11-2"
"1145","1648","1","40017-1"
"1146","1649","1","66436-1"
"1147","1651","1","6201-1"
"1148","1653","1","7574-9"
"1149","1654","1","8831-12"
"1150","1655","1","7687-5"
"1151","1656","1","6510-1"
"1152","1657","1","118-2"
"1153","1658","1","3603-1"
"1154","1660","1","79002-1"
"1155","1661","1","4448-1"
"1156","1662","1","3885-1"
"1157","1664","1","8614-2"
"1158","1665","1","3316-16"
"1159","1666","1","8274-1"
"1160","1668","1","7103-1"
"1161","1669","1","6521-1"
"1162","1670","1","7837-1"
"1163","1671","1","3793-1"
"1164","1672","1","40077-1"
"1165","1673","1","308-2"
"1166","1675","1","8416-1"
"1167","1677","1","40239-1"
"1168","1678","1","10655-1"
"1169","1680","1","K8358-1"
"1170","1681","1","747-1"
"1171","1682","1","3473-1"
"1172","1684","1","1076-14"
"1173","1685","1","1644-1"
"1174","1686","1","7688-1"
"1175","1688","1","30066-5"
"1176","1690","1","493-2"
"1177","1691","1","8872-1"
"1178","1692","1","726-1"
"1179","1696","1","1065-1"
"1180","1700","1","8088-1"
"1181","1701","1","332-1"
"1182","1702","1","1733-1"
"1183","1705","1","8803-14"
"1184","1706","1","30256-1"
"1185","1707","1","8523-1"
"1186","1708","1","991369-1"
"1187","1709","1","9931-1"
"1188","1710","1","6512-1"
"1189","1711","1","877-1"
"1190","1713","1","1180-1"
"1191","1714","1","2143-1"
"1192","1716","1","1515-1"
"1193","1719","1","617-1"
"1194","1720","1","1317-1"
"1195","1721","1","700GP5-1"
"1196","1722","1","3054-1"
"1197","1723","1","40031-1"
"1198","1726","1","5001134-1"
"1199","1727","1","433-1"
"1200","1728","1","4133-1"
"1201","1731","1","4213-1"
"1202","1732","1","66342-1"
"1203","1733","1","7919-1"
"1204","1734","1","8389-1"
"1205","1736","1","3015-1"
"1206","1737","1","3730-1"
"1207","1738","1","7600-19"
"1208","1739","1","1999-1"
"1209","1743","1","9962-1"
"1210","1744","1","1228-1"
"1211","1747","1","360-1"
"1212","1748","1","4530-1"
"1213","1749","1","853556-1"
"1214","1750","1","980-1"
"1215","1751","1","6551-1"
"1216","1754","1","4300-1"
"1217","1756","1","6931-1"
"1218","1757","1","456-2"
"1219","1758","1","5069-1"
"1220","1759","1","2231-1"
"1221","1760","1","365-2"
"1222","1762","1","10072-1"
"1223","1764","1","TRUFALCON-1"
"1224","1765","1","9305-1"
"1225","1766","1","30372-1"
"1226","1768","1","LOC391505-1"
"1227","1770","1","10233-1"
"1228","1771","1","4987-1"
"1229","1772","1","30350-1"
"1230","1775","1","8625-1"
"1231","1776","1","60150-1"
"1232","1778","1","518-15"
"1233","1781","1","3917-1"
"1234","1782","1","5039-1"
"1235","1785","1","5956-1"
"1236","1786","1","3306-1"
"1237","1787","1","7665-1"
"1238","1788","1","6152-1"
"1239","1789","1","9331-1"
"1240","1790","1","71017-19"
"1241","1791","1","7418-2"
"1242","1792","1","6158-1"
"1243","1794","1","4174-1"
"1244","1795","1","K8563-1"
"1245","1796","1","885-1"
"1246","1797","1","970637-1"
"1247","1799","1","SW911511-1"
"1248","1800","1","8084-1"
"1249","1801","1","5051-1"
"1250","1802","1","60024-20"
"1251","1803","1","7907-12"
"1252","1805","1","40203-1"
"1253","1807","1","8453-2"
"1254","1808","1","6907-1"
"1255","1809","1","70599-1"
"1256","1810","1","308-1"
"1257","1812","1","283-2"
"1258","1814","1","7453-1"
"1259","1815","1","5004131-1"
"1260","1817","1","4924-21"
"1261","1818","1","1416-1"
"1262","1819","1","79111-1"
"1263","1820","1","6496-1"
"1264","1821","1","544-1"
"1265","1822","1","378-1"
"1266","1823","1","5000440-1"
"1267","1825","1","5581-1"
"1268","1826","1","3501-1"
"1269","1828","1","7115-1"
"1270","1830","1","10205-1"
"1271","1831","1","520-9"
"1272","1832","1","3407-1"
"1273","1833","1","8161-1"
"1274","1835","1","970684-1"
"1275","1838","1","5064-1"
"1276","1840","1","8019-1"
"1277","1842","1","41067-1"
"1278","1845","1","519-13"
"1279","1846","1","1298-20"
"1280","1847","1","1389-1"
"1281","1848","1","7687-2"
"1282","1849","1","850963-1"
"1283","1851","1","MS1044-1"
"1284","1852","1","521-13"
"1285","1853","1","5836-1"
"1286","1854","1","970639-1"
"1287","1855","1","4428-25"
"1288","1856","1","71000-12"
"1289","1859","1","8757-1"
"1290","1860","1","5004468-1"
"1291","1864","1","7030-1"
"1292","1865","1","4425-1"
"1293","1868","1","71214-1"
"1294","1869","1","6091-1"
"1295","1870","1","3741-1"
"1296","1871","1","8437-1"
"1297","1873","1","31052-1"
"1298","1875","1","41125-1"
"1299","1878","1","7383-1"
"1300","1879","1","K8761-1"
"1301","1880","1","71013-5"
"1302","1881","1","70505-1"
"1303","1882","1","8245-1"
"1304","1884","1","8275-1"
"1305","1886","1","71002-7"
"1306","1887","1","701-3"
"1307","1888","1","VP-6"
"1308","1889","1","1752-1"
"1309","1890","1","50-1"
"1310","1891","1","610-2"
"1311","1892","1","5003576-1"
"1312","1893","1","9384-1"
"1313","1894","1","9256-1"
"1314","1895","1","8935-1"
"1315","1898","1","7323-1"
"1316","1899","1","60063-1"
"1317","1900","1","75023-2"
"1318","1901","1","8110-1"
"1319","1902","1","1092-1"
"1320","1903","1","7863-1"
"1321","1904","1","520-15"
"1322","1907","1","4186874-1"
"1323","1908","1","1061-1"
"1324","1910","1","6489-1"
"1325","1912","1","6582-1"
"1326","1913","1","2613-1"
"1327","1914","1","41116-1"
"1328","1917","1","780-1"
"1329","1919","1","lmg002-1"
"1330","1921","1","462-2"
"1331","1922","1","6809-1"
"1332","1923","1","6432-1"
"1333","1927","1","485-1"
"1334","1928","1","6111-1"
"1335","1929","1","9314-1"
"1336","1930","1","6869-1"
"1337","1932","1","4442-1"
"1338","1933","1","902-1"
"1339","1934","1","6507-1"
"1340","1936","1","tominifigs-1"
"1341","1937","1","4573-1"
"1342","1939","1","7302-1"
"1343","1945","1","5240-1"
"1344","1946","1","6338-1"
"1345","1947","1","4679-1"
"1346","1948","1","4077-1"
"1347","1949","1","8032-1"
"1348","1950","1","7708-1"
"1349","1952","1","9616-1"
"1350","1953","1","970115-1"
"1351","1954","1","30160-1"
"1352","1955","1","4875-1"
"1353","1958","1","lmg004-1"
"1354","1959","1","3922-1"
"1355","1960","1","8870-1"
"1356","1961","1","270-2"
"1357","1962","1","20002-1"
"1358","1963","1","40201-1"
"1359","1965","1","8152-1"
"1360","1966","1","7866-1"
"1361","1967","1","5004604-1"
"1362","1968","1","71000-13"
"1363","1969","1","6910-1"
"1364","1970","1","6051-1"
"1365","1971","1","5820-1"
"1366","1972","1","8587-2"
"1367","1973","1","080-1"
"1368","1974","1","7992-1"
"1369","1976","1","7250-1"
"1370","1977","1","7080-1"
"1371","1978","1","8671-1"
"1372","1979","1","481-6"
"1373","1981","1","FR561604-1"
"1374","1983","1","1917-1"
"1375","1984","1","3485-1"
"1376","1985","1","4457-1"
"1377","1986","1","71002-11"
"1378","1987","1","70410-1"
"1379","1988","1","5110-1"
"1380","1989","1","8827-17"
"1381","1991","1","700.B.3-1"
"1382","1993","1","40118-1"
"1383","1996","1","356-2"
"1384","1997","1","695-1"
"1385","1998","1","60042-1"
"1386","2000","1","NEX271606-1"
"1387","2001","1","79007-1"
"1388","2002","1","1687-1"
"1389","2004","1","8371-1"
"1390","2006","1","852548-1"
"1391","2009","1","K8355-1"
"1392","2010","1","1824-1"
"1393","2011","1","374-1"
"1394","2013","1","71007-7"
"1395","2014","1","853130-1"
"1396","2015","1","8592-3"
"1397","2016","1","71007-15"
"1398","2017","1","464-1"
"1399","2020","1","60063-19"
"1400","2021","1","5198-1"
"1401","2022","1","118-1"
"1402","2024","1","1354-1"
"1403","2025","1","Vancouver-1"
"1404","2026","1","8873-1"
"1405","2027","1","41016-17"
"1406","2028","1","005-1"
"1407","2033","1","3475-1"
"1408","2035","1","991329-1"
"1409","2038","1","6299-20"
"1410","2039","1","357-1"
"1411","2040","1","3422-2"
"1412","2041","1","7868-1"
"1413","2042","1","5042-1"
"1414","2045","1","8948-1"
"1415","2046","1","30003-1"
"1416","2047","1","3570-1"
"1417","2048","1","164-1"
"1418","2050","1","10169-1"
"1419","2053","1","70107-1"
"1420","2054","1","KT203-1"
"1421","2055","1","8989-1"
"1422","2056","1","6940-1"
"1423","2057","1","4637-1"
"1424","2059","1","7553-19"
"1425","2060","1","5083-1"
"1426","2062","1","75097-1"
"1427","2063","1","DKSTICKER-1"
"1428","2064","1","TRUKAYAK-1"
"1429","2065","1","701-1"
"1430","2066","1","5002146-1"
"1431","2067","1","3885-2"
"1432","2068","1","comcon014-1"
"1433","2069","1","8857-1"
"1434","2070","1","520-5"
"1435","2071","1","7610-1"
"1436","2072","1","4093-1"
"1437","2073","1","71205-1"
"1438","2074","1","1293-1"
"1439","2076","1","7533-1"
"1440","2082","1","7326-1"
"1441","2083","1","377-2"
"1442","2084","1","9476-1"
"1443","2085","1","8833-2"
"1444","2086","1","7572-1"
"1445","2087","1","5000214-1"
"1446","2088","1","30180-1"
"1447","2089","1","6033-1"
"1448","2090","1","16-1"
"1449","2093","1","643-2"
"1450","2096","1","1560-1"
"1451","2097","1","8142-2"
"1452","2101","1","8650-1"
"1453","2102","1","981-1"
"1454","2103","1","K7896-1"
"1455","2105","1","10600-1"
"1456","2107","1","4562-1"
"1457","2109","1","9594-1"
"1458","2110","1","6022-1"
"1459","2111","1","278-1"
"1460","2112","1","70734-1"
"1461","2113","1","510-1"
"1462","2114","1","951-2"
"1463","2116","1","41573-1"
"1464","2117","1","6020-1"
"1465","2118","1","5980-1"
"1466","2119","1","8119-1"
"1467","2120","1","2070-1"
"1468","2123","1","3079-1"
"1469","2124","1","483-4"
"1470","2125","1","918-1"
"1471","2126","1","10244-1"
"1472","2128","1","30055-1"
"1473","2129","1","5978-1"
"1474","2130","1","LLBUS-1"
"1475","2131","1","850597-1"
"1476","2132","1","1332-1"
"1477","2134","1","8791-1"
"1478","2135","1","1228-2"
"1479","2137","1","294-1"
"1480","2138","1","1745-1"
"1481","2139","1","5182-1"
"1482","2140","1","305-2"
"1483","2143","1","1162-1"
"1484","2144","1","7413-1"
"1485","2145","1","4966-1"
"1486","2147","1","70108-1"
"1487","2148","1","6392-1"
"1488","2150","1","6780-1"
"1489","2151","1","2138-1"
"1490","2152","1","10191-1"
"1491","2154","1","9349-1"
"1492","2155","1","1857-1"
"1493","2159","1","4186870-1"
"1494","2161","1","75029-1"
"1495","2162","1","6649-1"
"1496","2163","1","60131-1"
"1497","2164","1","30266-1"
"1498","2166","1","703-3"
"1499","2167","1","3508-1"
"1500","2169","1","1645-1"
"1501","2170","1","926-1"
"1502","2171","1","4891-1"
"1503","2172","1","1798-1"
"1504","2173","1","10285-1"
"1505","2174","1","6296-1"
"1506","2175","1","5004-1"
"1507","2176","1","71017-11"
"1508","2178","1","10043-1"
"1509","2179","1","260-3"
"1510","2180","1","9470-1"
"1511","2181","1","7647-1"
"1512","2182","1","76012-1"
"1513","2185","1","71011-3"
"1514","2186","1","5004237-1"
"1515","2188","1","6151-1"
"1516","2189","1","7724-3"
"1517","2191","1","75904-1"
"1518","2193","1","71207-1"
"1519","2195","1","4283-1"
"1520","2196","1","1221-1"
"1521","2197","1","5854-1"
"1522","2198","1","3853-1"
"1523","2201","1","1638-1"
"1524","2203","1","740-2"
"1525","2205","1","7266-1"
"1526","2209","1","6824-1"
"1527","2210","1","9822-1"
"1528","2211","1","8864-1"
"1529","2213","1","7726-1"
"1530","2214","1","Calgary-1"
"1531","2216","1","0011-3"
"1532","2217","1","41231-1"
"1533","2219","1","3846-1"
"1534","2220","1","821-1"
"1535","2222","1","LLCA13-1"
"1536","2223","1","7093-1"
"1537","2224","1","75010-1"
"1538","2225","1","4655-1"
"1539","2226","1","41534-1"
"1540","2227","1","3643-1"
"1541","2228","1","1283-1"
"1542","2230","1","79120-1"
"1543","2232","1","NIN891503-1"
"1544","2234","1","41061-1"
"1545","2235","1","850841-1"
"1546","2237","1","9798-1"
"1547","2239","1","K4852-1"
"1548","2240","1","44024-1"
"1549","2241","1","4544-1"
"1550","2242","1","5221-1"
"1551","2243","1","8376-1"
"1552","2244","1","9566-1"
"1553","2245","1","8911-1"
"1554","2246","1","5404-1"
"1555","2247","1","71004-2"
"1556","2248","1","4645-1"
"1557","2250","1","8552-1"
"1558","2251","1","1322-1"
"1559","2252","1","8060-1"
"1560","2253","1","BAG6-1"
"1561","2254","1","9750-1"
"1562","2257","1","263-1"
"1563","2258","1","K8916-1"
"1564","2259","1","5065-1"
"1565","2260","1","30115-1"
"1566","2261","1","5001621-1"
"1567","2262","1","41173-1"
"1568","2263","1","8639-1"
"1569","2264","1","1225-2"
"1570","2265","1","40216-1"
"1571","2266","1","6748-1"
"1572","2267","1","852293-1"
"1573","2268","1","10215-1"
"1574","2269","1","853463-1"
"1575","2270","1","KT404-1"
"1576","2272","1","30133-1"
"1577","2274","1","76003-1"
"1578","2275","1","3472-1"
"1579","2276","1","3604-1"
"1580","2277","1","7958-11"
"1581","2279","1","2159-1"
"1582","2280","1","981-2"
"1583","2282","1","8683-3"
"1584","2284","1","5510-1"
"1585","2285","1","NIN891617-1"
"1586","2286","1","10011-1"
"1587","2287","1","9498-1"
"1588","2288","1","70222-1"
"1589","2289","1","328-2"
"1590","2290","1","8589-1"
"1591","2291","1","5293-1"
"1592","2292","1","156-2"
"1593","2293","1","4434-1"
"1594","2294","1","1662-1"
"1595","2297","1","4546-1"
"1596","2298","1","b55dk-01"
"1597","2300","1","SAMURAI-DROID-1"
"1598","2301","1","31018-1"
"1599","2302","1","6945-1"
"1600","2303","1","11995-1"
"1601","2304","1","7923-1"
"1602","2308","1","223-2"
"1603","2309","1","4079-1"
"1604","2310","1","30197-1"
"1605","2311","1","8410-1"
"1606","2313","1","7705-1"
"1607","2314","1","6619-1"
"1608","2317","1","21201-1"
"1609","2318","1","30230-1"
"1610","2321","1","5079-1"
"1611","2322","1","4348-3"
"1612","2323","1","30276-1"
"1613","2325","1","31008-1"
"1614","2326","1","6659-1"
"1615","2328","1","8683-14"
"1616","2329","1","6112-1"
"1617","2331","1","6740-1"
"1618","2334","1","79014-1"
"1619","2335","1","6381-1"
"1620","2336","1","Berlin-1"
"1621","2337","1","4912-1"
"1622","2338","1","852554-1"
"1623","2339","1","40094-1"
"1624","2342","1","1307-1"
"1625","2344","1","10580-1"
"1626","2346","1","75136-1"
"1627","2349","1","853378-1"
"1628","2350","1","40079-1"
"1629","2351","1","60118-1"
"1630","2352","1","71206-1"
"1631","2353","1","45301-1"
"1632","2354","1","41054-1"
"1633","2355","1","8836-1"
"1634","2356","1","7075-1"
"1635","2357","1","7893-2"
"1636","2358","1","4993-1"
"1637","2359","1","5004388-1"
"1638","2360","1","1298-11"
"1639","2361","1","8202-1"
"1640","2362","1","5761-1"
"1641","2363","1","4195-1"
"1642","2364","1","K8130-1"
"1643","2365","1","950-1"
"1644","2366","1","5900-1"
"1645","2367","1","874-1"
"1646","2368","1","5932-1"
"1647","2371","1","2521-1"
"1648","2372","1","3866-1"
"1649","2373","1","5943-1"
"1650","2375","1","45300-1"
"1651","2376","1","71012-9"
"1652","2377","1","70814-1"
"1653","2379","1","1105-1"
"1654","2382","1","65182-1"
"1655","2384","1","850789-1"
"1656","2385","1","8831-8"
"1657","2386","1","558-1"
"1658","2387","1","850618-1"
"1659","2388","1","60033-1"
"1660","2390","1","30002-1"
"1661","2391","1","231-1"
"1662","2392","1","10044-1"
"1663","2393","1","30166-1"
"1664","2395","1","9892-1"
"1665","2397","1","611-2"
"1666","2398","1","4157-1"
"1667","2399","1","41234-1"
"1668","2401","1","40155-1"
"1669","2403","1","71009-7"
"1670","2405","1","21011-1"
"1671","2406","1","MMMB026-1"
"1672","2407","1","850779-1"
"1673","2409","1","218-1"
"1674","2411","1","7643-1"
"1675","2412","1","6217-1"
"1676","2414","1","1032-1"
"1677","2415","1","4124-8"
"1678","2416","1","4898-1"
"1679","2417","1","5876-1"
"1680","2418","1","MS1034-1"
"1681","2419","1","518-14"
"1682","2420","1","1418-1"
"1683","2421","1","6982-1"
"1684","2422","1","4189224-1"
"1685","2423","1","9918-1"
"1686","2425","1","7907-16"
"1687","2426","1","30035-1"
"1688","2427","1","K8588-1"
"1689","2428","1","71012-13"
"1690","2429","1","9023-1"
"1691","2430","1","4757-1"
"1692","2431","1","8803-8"
"1693","2432","1","5133-1"
"1694","2434","1","6360-1"
"1695","2436","1","21030-1"
"1696","2439","1","7808-1"
"1697","2442","1","8450-1"
"1698","2443","1","TRUGHOST-1"
"1699","2444","1","9971-1"
"1700","2445","1","880012-1"
"1701","2446","1","851352-1"
"1702","2447","1","SoOuest-1"
"1703","2449","1","8063-1"
"1704","2450","1","5106-1"
"1705","2454","1","9898-1"
