index,id,version,set_num,index_sets,name,year,theme_id,num_parts,index_themes,id_sets,name_themes,parent_id
2543,3626,1,8827-7,10204,Clockwork Robot - Complete Set,2012,541,6,455,541,Series 6 Minifigures,535.0
2544,3627,1,8056-1,8980,Monster Crab Clash,2010,315,68,535,315,Atlantis,
2545,3628,1,6199-1,5930,Hydro Crystalization Station,1998,312,485,279,312,Hydronauts,307.0
2546,3629,1,71009-14,7457,Edna Krabappel,2015,550,7,464,550,The Simpsons,535.0
2547,3630,1,3582-1,2686,Ant,1999,480,258,578,480,Znap,
2548,3631,1,8150-1,9195,ZX Turbo,2008,120,54,115,120,Tiny Turbos,112.0
2549,3632,1,9022-1,10439,Extra Soft Bricks,1999,526,32,441,526,Soft Bricks,507.0
2550,3633,1,4536-1,4166,Blue Hopper Car,1991,236,165,223,236,9V,233.0
2551,3634,1,20011-1,1358,Garbage Truck,2009,22,74,504,22,Creator,
2552,3637,1,5073-1,4892,Light Transmitting Elements for Train Sets,1987,456,7,387,456,Train,443.0
2553,3638,1,7073-1,7212,Pirate Dock,2004,286,63,258,286,Pirates,279.0
2554,3639,1,1325-1,814,Assorted Spare Axles,1987,1,68,503,1,Technic,
2555,3643,1,1385-1,867,Clikits Bracelet Sample Set,2003,500,13,583,500,Clikits,
2556,3644,1,41545-1,3655,Kramm,2015,586,68,488,586,Series 6,580.0
2557,3645,1,6059-1,5805,Knight's Stronghold,1990,188,227,178,188,Black Knights,186.0
2558,3646,1,8091-1,9122,Republic Swamp Speeder - Limited Edition,2010,165,175,156,165,Star Wars Clone Wars,158.0
2559,3647,1,6926-1,6848,Mobile Recovery Vehicle,1986,130,150,124,130,Classic Space,126.0
2560,3648,1,30605-1,2224,Finn (FN-2187),2016,184,3,175,184,Star Wars Episode 7,158.0
2561,3649,1,41504-1,3609,Siesmo,2014,581,50,483,581,Series 1,580.0
2562,3650,1,79017-1,8805,The Battle of the Five Armies,2014,565,471,475,565,The Battle of the Five Armies,562.0
2563,3653,1,3185-1,2358,Summer Riding Camp,2012,494,1158,581,494,Friends,
2564,3655,1,242-2,1691,5 Danish Flags,1958,371,5,331,371,Supplemental,365.0
2565,3659,1,2505-1,1707,Garmadon's Dark Fortress,2011,435,516,563,435,Ninjago,
2566,3660,1,60063-8,5657,Advent Calendar 2014 City (Day 7) Little Shop,2014,220,18,208,220,City,217.0
2567,3661,1,5321-1,5166,Large Plates,1999,443,10,570,443,Service Packs,
2568,3662,1,41130-1,3497,Amusement Park Roller Coaster,2016,494,1122,581,494,Friends,
2569,3663,1,700.C.4-1,6964,Individual 1 x 4 x 3 Window (with glass),1954,371,4,331,371,Supplemental,365.0
2570,3665,1,5120-1,4933,Polarity Switch,1993,453,2,384,453,Technic,443.0
2571,3667,1,2636-1,1750,Tow Truck,1984,504,2,585,504,Duplo,
2572,3668,1,75025-1,8017,Jedi Defender-class Cruiser,2013,170,925,161,170,Star Wars Other,158.0
2573,3669,1,115-2,564,Starter Train Set with Motor,1966,235,132,222,235,4.5V,233.0
2574,3670,1,10587-1,325,Café,2015,504,51,585,504,Duplo,
2575,3671,1,901503-1,10434,Krait Polybag,2015,435,7,563,435,Ninjago,
2576,3672,1,1245-1,703,T- and Intersection Plates,1986,443,2,570,443,Service Packs,
2577,3673,1,10683-1,387,Road Work Truck,2015,591,132,601,591,Juniors,
2578,3674,1,850886-1,9547,LEGO® Castle Dragon Wizard Key Chain,2014,503,0,420,503,Key Chain,501.0
2579,3679,1,1371-1,858,Spinosaurus Attack Studio,2001,274,186,250,274,Jurassic Park III,273.0
2580,3680,1,4438-1,4016,Robbers' Hideout,2012,61,316,57,61,Police,52.0
2581,3681,1,7952-13,8921,Advent Calendar 2010 Kingdoms (Day 12) - Pig with Apple,2010,219,2,207,219,Castle,217.0
2582,3682,1,4-4,3926,Large House Set,1970,433,218,561,433,Minitalia,
2583,3683,1,7514-1,8149,Sweet Dreamy Jewels,2004,500,12,583,500,Clikits,
2584,3684,1,5030-1,4845,Signs for Use with Lighting Bricks 9V,1992,443,16,570,443,Service Packs,
2585,3686,1,5983-1,5535,SP Undercover Cruiser,2010,141,308,135,141,Space Police III,126.0
2586,3690,1,5000067-1,4591,Star Wars Sith Kit,2011,158,2,510,158,Star Wars,
2587,3691,1,66410-1,6555,"Ninjago Super Pack 3 in 1 (9440, 9441, 9444)",2012,435,3,563,435,Ninjago,
2588,3692,1,70202-1,7045,CHI Gorzan,2013,573,58,481,573,Constraction,571.0
2589,3693,1,6706-1,6649,Frontier Patrol,1997,476,27,401,476,Cowboys,475.0
2590,3694,1,KT207-1,11400,Large Train Engine with Tender Gray,2001,238,0,225,238,My Own Train,236.0
2591,3695,1,70103-1,6978,Boulder Bowling,2013,572,93,480,572,Speedorz,571.0
2592,3696,1,303-2,2153,Aeroplane,1964,374,46,334,374,Airport,373.0
2593,3697,1,7222-1,7791,Small Red Helicopter (Polybag),2003,204,28,512,204,Designer Sets,
2594,3698,1,4788-1,4400,Ogel Mutant Ray,2002,305,68,273,305,Mission Deep Sea,304.0
2595,3699,1,65580-1,6373,Knights' Kingdom Value Pack 8772 and 8774 with Foam Helmet,2004,198,3,188,198,Knights Kingdom II,186.0
2596,3700,1,71008-2,7443,Sheriff,2015,551,8,465,551,Series 13 Minifigures,535.0
2597,3702,1,7303-1,7867,Jet Scooter,2001,135,24,129,135,Life On Mars,126.0
2598,3703,1,852771-1,9676,Minifigure Ice Cube Tray,2010,501,0,584,501,Gear,
2599,3704,1,8041-1,9068,Race Truck,2010,12,607,10,12,Race,5.0
2600,3705,1,KB565-1,11381,RIS 2.0 Basics Kit,2004,260,4,243,260,RCX,258.0
2601,3707,1,41516-1,3624,Tentro,2014,582,69,484,582,Series 2,580.0
2602,3708,1,3560-1,2666,NBA Collectors #1,2003,459,15,389,459,Basketball,458.0
2603,3710,1,1096-1,489,Race Buggy,1997,82,23,78,82,Race,67.0
2604,3711,1,214-2,1534,"Ten Windows and Doors, Red",1958,371,10,331,371,Supplemental,365.0
2605,3712,1,42004-1,3755,Mini Backhoe Loader,2013,7,246,5,7,Construction,5.0
2606,3713,1,852753-1,9674,Vintage Minifigure Collection Vol. 4,2009,535,25,587,535,Collectible Minifigures,
2607,3716,1,5862-2,5439,Flower Fairy Party [Purple/Silver Box],2004,319,153,283,319,Fairy-Tale,318.0
2608,3717,1,71010-5,7485,Plant Monster,2015,552,7,466,552,Series 14 Minifigures,535.0
2609,3719,1,TRUNINJAGO-3,11638,Micro Kai's Fighter Jet,2015,435,18,563,435,Ninjago,
2610,3720,1,9579-1,10683,Starter Set,2012,435,53,563,435,Ninjago,
2611,3722,1,10057-1,77,Black Plates 2 x n,2002,254,56,517,254,Bulk Bricks,
2612,3723,1,6222-1,5957,Core Hunter,2012,403,51,352,403,Villains,400.0
2613,3724,1,8147-1,9192,Bullet Run,2007,120,794,115,120,Tiny Turbos,112.0
2614,3725,1,5013-1,4838,Basketball,2003,459,25,389,459,Basketball,458.0
2615,3726,1,7301-1,7864,Rover,2001,135,29,129,135,Life On Mars,126.0
2616,3727,1,6832-1,6755,Super Nova II,1991,129,42,123,129,Blacktron II,126.0
2617,3729,1,41542-1,3652,Spugg,2015,585,51,487,585,Series 5,580.0
2618,3731,1,6002-2,5572,Castle Figures,1983,189,22,179,189,Classic Castle,186.0
2619,3732,1,10504-1,258,My First Circus,2013,504,62,585,504,Duplo,
2620,3733,1,7276-1,7843,Mango - Suntory Promotional,2005,33,6,30,33,Food & Drink,23.0
2621,3735,1,8617-2,9886,Vahki Zadakh Limited Edition with Movie Edition Vahi and Disk Of Time,2004,357,33,320,357,Vahki,324.0
2622,3736,1,8805-11,10156,Detective - Complete Set,2011,540,6,454,540,Series 5 Minifigures,535.0
2623,3737,1,7600-25,8393,Advent Calendar 2007 Belville (Day 24) Christmas Tree and Presents,2007,218,9,206,218,Belville,217.0
2624,3740,1,7789-1,8686,Lotso's Dump Truck,2010,275,129,526,275,Toy Story,
2625,3741,1,40093-1,3089,Snowman,2014,227,140,215,227,Christmas,206.0
2626,3742,1,6732-1,6669,Brickster's Trike,2002,407,17,556,407,Island Xtreme Stunts,
2627,3745,1,7324-7,7909,Advent Calendar 2005 City (Day  6) Criminal and Buzz Saw,2005,220,5,208,220,City,217.0
2628,3746,1,7745-1,8655,High-Speed City Express Passenger Train,1985,234,735,221,234,12V,233.0
2629,3747,1,2995-1,1916,Adventurers Car & Skeleton,1998,297,69,268,297,Desert,296.0
2630,3748,1,5700-1,5363,LEGO Creator,1998,501,0,584,501,Gear,
2631,3749,1,4024-12,3219,Advent Calendar 2003 Creator (Day 11) Snowplow,2003,223,21,211,223,Creator,217.0
2632,3751,1,30067-4,1982,Duplo Farm Polybag (cat),2014,504,5,585,504,Duplo,
2633,3752,1,7799-1,8692,Cargo Chopper,2008,22,38,504,22,Creator,
2634,3753,1,4959-1,4563,The Loader-Dozer,1999,442,90,569,442,Rock Raiders,
2635,3755,1,1506-1,945,Town Value Pack,1986,67,2,63,67,Classic Town,50.0
2636,3756,1,4589-1,4246,RC-Nitro Flash,2002,117,135,112,117,Radio Control,112.0
2637,3757,1,5202-1,5039,Angle Beams,1997,453,8,384,453,Technic,443.0
2638,3758,1,8984-1,10415,Stronius,2009,332,55,295,332,Glatorian Legends,324.0
2639,3759,1,11-3,533,Locomotive Traction Tires,1977,456,8,387,456,Train,443.0
2640,3760,1,518-11,4995,2 x 4 Plates - Light Gray (architectural hobby und modelbau version),1962,252,26,516,252,Architecture,
2641,3761,1,7785-1,8683,Arkham Asylum,2006,484,868,405,484,Batman,482.0
2642,3762,1,5152-1,4965,"Roof Bricks, Red, 25 Degrees",1987,443,60,570,443,Service Packs,
2643,3763,1,71303-1,7685,Ikir Creature of Fire,2016,324,72,538,324,Bionicle,
2644,3764,1,66360-1,6523,City Super Pack 4 in 1 (7207 7213 7241 7942),2010,58,0,54,58,Fire,52.0
2645,3765,1,4529-1,4151,Iron Man,2012,492,44,413,492,Constraction,482.0
2646,3766,1,7571-1,8256,The Fight for the Dagger,2010,271,259,523,271,Prince of Persia,
2647,3767,1,41016-13,3335,"Advent Calendar 2013, Friends (Day 12) - Presents",2013,226,8,214,226,Friends,217.0
2648,3770,1,4540315-1,4170,LEGO Creative Bucket (TRU Exclusive),2009,37,480,34,37,Basic Set,22.0
2649,3771,1,70310-1,7075,Knighton Battle Blaster,2016,605,76,609,605,Nexo Knights,
2650,3773,1,70402-1,7129,The Gatehouse Raid,2013,186,247,511,186,Castle,
2651,3774,1,3050-1,2203,Shanghai Surprise,1999,434,108,562,434,Ninja,
2652,3776,1,71242-1,7665,Ghostbusters Story Pack,2016,604,258,608,604,Dimensions,
2653,3780,1,8148-1,9193,EZ-Roadster,2008,120,44,115,120,Tiny Turbos,112.0
2654,3781,1,6023-1,5765,Maiden's Cart,1986,199,45,189,199,Lion Knights,186.0
2655,3782,1,853516-1,9776,Monsters Army-Building Set,2016,605,24,609,605,Nexo Knights,
2656,3783,1,31043-1,2302,Chopper transporter,2016,22,124,504,22,Creator,
2657,3784,1,4032-8,3265,Passenger Plane - SWISS Version,2005,106,161,102,106,Airport,105.0
2658,3786,1,1274-1,739,Light Hover,2000,442,25,569,442,Rock Raiders,
2659,3787,1,852948-1,9696,Female Minifigure Magnet Set,2010,501,20,584,501,Gear,
2660,3788,1,71002-6,7370,Gingerbread Man - Complete Set,2013,547,5,461,547,Series 11 Minifigures,535.0
2661,3789,1,4854-1,4450,Doc Ock's Bank Robbery,2004,488,173,409,488,Spider-Man,482.0
2662,3791,1,3914-1,2946,Luke Skywalker Key Chain,2000,503,0,420,503,Key Chain,501.0
2663,3792,1,65034-1,6275,Star Wars Co-Pack of 7121 and 7161,2001,166,2,157,166,Star Wars Episode 1,158.0
2664,3793,1,9934-1,11009,Basic Bricks (yellow),1999,524,62,439,524,Service Packs,507.0
2665,3794,1,7553-4,8240,Advent Calendar 2011 City (Day  3) Police Officer with Handcuffs,2011,220,5,208,220,City,217.0
2666,3795,1,8888-1,10304,Idea Book 8888,1980,498,1,417,498,Technic,497.0
2667,3796,1,75132-1,8140,First Order Battle Pack,2016,184,88,175,184,Star Wars Episode 7,158.0
2668,3798,1,705-1,7155,Motor Bushings,1969,242,4,229,242,12V,241.0
2669,3801,1,41105-1,3471,Pop Star Show Stage,2015,494,446,581,494,Friends,
2670,3802,1,347-3,2587,Doc David's Hospital,1979,391,100,344,391,Hospital,390.0
2671,3803,1,3751-1,2822,1 x 2 Brown Bricks,2003,254,100,517,254,Bulk Bricks,
2672,3804,1,8662-1,9929,Blue Renegade,2006,120,48,115,120,Tiny Turbos,112.0
2673,3805,1,1992-1,1327,Dragsters,1993,82,103,78,82,Race,67.0
2674,3806,1,112-2,523,Locomotive with Motor,1966,235,74,222,235,4.5V,233.0
2675,3808,1,4591726-1,4251,Stormtrooper,2009,169,1,160,169,Star Wars Episode 4/5/6,158.0
2676,3809,1,6632-1,6508,Tactical Patrol Truck,1985,80,44,76,80,Police,67.0
2677,3816,1,4754-1,4382,Hagrid's Hut (2nd edition),2004,250,296,236,250,Prisoner of Azkaban,246.0
2678,3817,1,6204-1,5939,Buccaneers,1997,148,42,141,148,Pirates I,147.0
2679,3818,1,10736-1,427,Anna & Elsa's Frozen Playground,2017,591,94,601,591,Juniors,
2680,3819,1,490-2,4489,Trees and Bushes,1966,371,9,331,371,Supplemental,365.0
2681,3820,1,480-7,4420,"Slopes and Sloped Double 2 x 4, Blue (System)",1966,371,23,331,371,Supplemental,365.0
2682,3821,1,4417-1,3973,Aero Pod,2006,479,60,403,479,Creator,478.0
2683,3822,1,4737-1,4369,Quidditch Match,2010,246,153,515,246,Harry Potter,
2684,3824,1,10173-1,155,Holiday Train,2006,236,969,223,236,9V,233.0
2685,3825,1,281-1,1793,"1 x 2 and 3 x 2 Sloping Bricks, Red",1959,371,21,331,371,Supplemental,365.0
2686,3828,1,60063-4,5653,Advent Calendar 2014 City (Day 3) Snowman,2014,220,5,208,220,City,217.0
2687,3831,1,5970-1,5522,Freeze Ray Frenzy,2009,141,79,135,141,Space Police III,126.0
2688,3834,1,4924-11,4512,Advent Calendar 2004 Creator (Day 10) Sledding Santa,2004,223,14,211,223,Creator,217.0
2689,3835,1,8577-1,9829,Pahrak-Kal,2003,330,42,293,330,Bohrok-Kal,324.0
2690,3838,1,70756-1,7241,Dojo Showdown,2015,435,214,563,435,Ninjago,
2691,3839,1,4531-1,4160,Manual Points,1991,244,6,231,244,9V,241.0
2692,3841,1,7600-18,8383,Advent Calendar 2007 Belville (Day 17) Frog Book and Jewel Case,2007,218,6,206,218,Belville,217.0
2693,3842,1,8260-1,9295,Tractor,2009,7,104,5,7,Construction,5.0
2694,3843,1,986-1,10942,One Light Bulb,1969,371,1,331,371,Supplemental,365.0
2695,3845,1,21100-1,1450,Shinkai 6500 Submarine,2011,576,412,595,576,LEGO Ideas and CUUSOO,
2696,3846,1,1517-1,958,Race Car,1989,82,32,78,82,Race,67.0
2697,3847,1,71170-1,7617,Starter Pack: PS3,2015,604,265,608,604,Dimensions,
2698,3849,1,7958-12,8949,Advent Calendar 2011 Star Wars (Day 11) - Battle Droid Pilot,2011,225,6,213,225,Star Wars,217.0
2699,3851,1,6168-1,5909,Fire Station,2012,504,64,585,504,Duplo,
2700,3853,1,970634-1,10820,1 x 6 Beams,2002,525,30,440,525,Technic,524.0
2701,3854,1,4904-1,4491,Elephant (Life cereal promotion),2005,204,34,512,204,Designer Sets,
2702,3856,1,6279-1,6014,Skull Island,1995,148,386,141,148,Pirates I,147.0
2703,3857,1,10051-1,72,Transparent Bricks,2002,254,50,517,254,Bulk Bricks,
2704,3858,1,2-11,1449,Medium Basic LEGO Set,1976,433,130,561,433,Minitalia,
2705,3859,1,1186-1,595,Cart,1999,434,25,562,434,Ninja,
2706,3861,1,786-1,8744,Storage Cloth,1980,473,1,400,473,Supplemental,465.0
2707,3862,1,4549-1,4181,Container Double Stack,1993,236,450,223,236,9V,233.0
2708,3863,1,8355-1,9348,H.O.T. Blaster Bike,2003,113,87,108,113,Drome Racers,112.0
2709,3864,1,71013-8,7544,Kickboxer,2016,556,6,470,556,Series 16 Minifigures,535.0
2710,3865,1,5049-1,4867,Transparent Windows and Bricks,1993,443,8,570,443,Service Packs,
2711,3866,1,3382-1,2490,Jing Lee the Wanderer Chupa Chups Promotional,2003,300,4,271,300,Orient Expedition,296.0
2712,3867,1,852842-1,9685,Biker Scout Key Chain,2010,503,0,420,503,Key Chain,501.0
2713,3869,1,6194-1,5927,My Own LEGO Town,2009,37,515,34,37,Basic Set,22.0
2714,3870,1,1265-1,728,Moon Buggy,1999,93,25,89,93,Space Port,50.0
2715,3871,1,7470-1,7955,Space Shuttle Discovery,2003,387,827,545,387,Discovery,
2716,3873,1,4428-6,4001,"Advent Calendar 2012, City (Day 5) Wall with Fireman Equipment",2012,217,17,205,217,Advent Sub-Set,206.0
2717,3874,1,1121-1,522,"Propellers, Wheels and Rotor Unit",1977,443,15,570,443,Service Packs,
2718,3875,1,5001384-1,4642,4-stud Green Storage Brick,2012,501,0,584,501,Gear,
2719,3878,1,1339-1,830,TECHNIC parts,1987,1,20,503,1,Technic,
2720,3880,1,5000143-1,4594,Star Wars with Boba Fett Minifigure Watch,2011,501,0,584,501,Gear,
2721,3881,1,8136-1,9177,Fire Crusher,2007,116,64,111,116,Power Racers,112.0
2722,3883,1,195-1,1286,Airplane,1975,364,89,540,364,Building Set with People,
2723,3884,1,75023-20,8003,"Advent Calendar 2013, Star Wars (Day 19) - Separatist Shuttle",2013,225,18,213,225,Star Wars,217.0
2724,3885,1,1599-1,1026,Britannia Airways,1987,466,102,393,466,Airport,465.0
2725,3886,1,4212847-1,3832,LEGO Stores Easter Chick in egg for 2004,2004,229,99,217,229,Easter,206.0
2726,3887,1,4286024-1,3878,Big Wheels Pack Dirt Crusher (Blue),2005,119,10,114,119,Supplemental,112.0
2727,3890,1,7907-6,8857,Advent Calendar 2007 City (Day  5) Barricade,2007,220,12,208,220,City,217.0
2728,3893,1,6634-1,6516,Stock Car,1986,82,46,78,82,Race,67.0
2729,3894,1,3758-1,2830,35th Anniversary Bucket,1998,469,600,396,469,Basic Set,465.0
2730,3895,1,6312-1,6070,Straight Road Plates,1986,84,2,80,84,Supplemental,67.0
2731,3896,1,700.C.1-1,6961,Individual 1 x 6 x 4 Panorama Window (with glass),1954,371,4,331,371,Supplemental,365.0
2732,3897,1,7836-1,8723,Halloween Bucket,2003,206,200,513,206,Seasonal,
2733,3898,1,5386-1,5197,Antennas and Control Sticks,1998,443,38,570,443,Service Packs,
2734,3899,1,1182-1,590,Adventurers Raft,1999,297,18,268,297,Desert,296.0
2735,3900,1,8230-1,9269,Coastal Cop Buggy / Miami Police Patrol,1996,1,175,503,1,Technic,
2736,3902,1,852555-1,9662,Magnet Set CW Yoda 2009,2009,501,22,584,501,Gear,
2737,3903,1,7952-16,8924,Advent Calendar 2010 Kingdoms (Day 15) - Jousting Dummy with Helmet and Halberd,2010,219,8,207,219,Castle,217.0
2738,3904,1,75044-1,8035,Droid Tri-Fighter,2014,158,261,510,158,Star Wars,
2739,3905,1,9649-1,10721,Technology Resource Set,2003,1,1154,503,1,Technic,
2740,3906,1,9799-1,10905,Sensor Adaptor for Mindstorms NXT to Vernier,2008,259,0,242,259,NXT,258.0
2741,3907,1,5003563-1,4716,Friends Lunch Set,2014,501,0,584,501,Gear,
2742,3909,1,6929-1,6851,Star Fleet Voyager,1981,130,246,124,130,Classic Space,126.0
2743,3910,1,5540-1,5273,Formula 1 Racer,1986,278,446,528,278,Model Team,
2744,3911,1,4131-1,3581,Freestyle Building Set,1995,399,71,551,399,Freestyle,
2745,3912,1,555-2,5280,Basic Set,1981,469,206,396,469,Basic Set,465.0
2746,3913,1,30161-1,2033,Batmobile,2012,484,45,405,484,Batman,482.0
2747,3915,1,7636-1,8505,Combine Harvester,2009,57,364,53,57,Farm,52.0
2748,3916,1,6218-1,5953,Splitface,2012,403,50,352,403,Villains,400.0
2749,3918,1,4558-1,4206,Metroliner,1991,236,786,223,236,9V,233.0
2750,3919,1,4216-1,3837,Super Set 100,1998,470,509,397,470,Classic Basic,465.0
2751,3920,1,8610-1,9875,Ahkmou,2004,336,27,299,336,Matoran of Metru Nui,324.0
2752,3921,1,6936-1,6859,Piraka & Catapult,2007,324,20,538,324,Bionicle,
2753,3924,1,5187-1,5006,Bricks with Groove and Garage Panels,1989,443,26,570,443,Service Packs,
2754,3925,1,5599-1,5303,Radio Control Racer,1998,117,294,112,117,Radio Control,112.0
2755,3926,1,10114-1,110,2 x 2 Sand Red Roof Tiles,2001,254,100,517,254,Bulk Bricks,
2756,3927,1,70806-1,7269,Castle Cavalry,2014,578,423,597,578,The LEGO Movie,
2757,3928,1,1795-1,1186,Imperial Cannon,1994,147,37,508,147,Pirates,
2758,3931,1,42023-1,3769,Construction Crew,2014,1,833,503,1,Technic,
2759,3932,1,31031-1,2289,Rainforest Animals,2015,40,215,37,40,Creature,38.0
2760,3934,1,644-1,6210,Double Tanker,1971,418,61,361,418,Gas Station,411.0
2761,3935,1,8945-1,10379,Solek,2008,333,14,296,333,Matoran of Light,324.0
2762,3938,1,41040-7,3403,"Advent Calendar 2014, Friends (Day 6) - Ewa, Christmas Outfit",2014,226,4,214,226,Friends,217.0
2763,3939,1,7958-13,8950,Advent Calendar 2011 Star Wars (Day 12) - Rebel Snowspeeder,2011,225,17,213,225,Star Wars,217.0
2764,3941,1,66449-1,6575,"Star Wars Super Pack 3 in 1 (75000, 75003, 75014)",2013,158,3,510,158,Star Wars,
2765,3943,1,2133-1,1522,Danone Promotional Set: Impala,1998,468,12,395,468,Basic Model,465.0
2766,3944,1,482-3,4433,"Slopes and Slopes Double 2 x 2, Red (The Building Toy)",1966,371,22,331,371,Supplemental,365.0
2767,3945,1,71001-14,7341,Trendsetter - Complete Set,2013,545,7,459,545,Series 10 Minifigures,535.0
2768,3946,1,70782-1,7247,Protector of Ice,2015,360,68,323,360,Protectors,324.0
2769,3947,1,41040-6,3402,"Advent Calendar 2014, Friends (Day 5) - Holiday Window Scene",2014,226,13,214,226,Friends,217.0
2770,3948,1,5542-1,5276,Black Thunder,1998,278,482,528,278,Model Team,
2771,3949,1,21308-1,1516,Adventure Time™,2016,576,496,595,576,LEGO Ideas and CUUSOO,
2772,3951,1,4024-5,3239,Advent Calendar 2003 Creator (Day  4) Sheep,2003,223,13,211,223,Creator,217.0
2773,3953,1,5882-1,5455,Ambush Attack,2012,481,80,579,481,Dino,
2774,3954,1,71009-10,7453,Hans Moleman,2015,550,5,464,550,The Simpsons,535.0
2775,3956,1,9604-1,10693,LEGO TECHNIC and Pneumatic elements,1992,1,128,503,1,Technic,
2776,3959,1,5004118-1,4745,LEGO® NINJAGO™ Kai Minifigure Clock,2014,501,0,584,501,Gear,
2777,3960,1,3753-1,2826,2 x 2 Brown Bricks,2003,254,100,517,254,Bulk Bricks,
2778,3961,1,76039-1,8438,Ant-Man Final Battle,2015,493,194,414,493,Marvel,482.0
2779,3962,1,683-1,6753,Articulated Lorry,1971,397,58,549,397,Factory,
2780,3963,1,66138-1,6454,Toa Hordika Collection,2005,350,6,313,350,Toa Hordika,324.0
2781,3964,1,3800-1,2859,Ultimate Builders Set,2001,260,322,243,260,RCX,258.0
2782,3965,1,850595-1,9503,LEGO® Friends Notebook,2014,501,16,584,501,Gear,
2783,3967,1,6903-1,6831,Bug Blaster,1998,134,24,128,134,Insectoids,126.0
2784,3970,1,Wiesbaden-1,11670,"LEGO Store Grand Opening Exclusive Set, Wiesbaden, Germany",2010,408,146,557,408,LEGO Brand Store,
2785,3972,1,4615-1,4278,Red Recon Flyer,2002,282,21,254,282,Airport,280.0
2786,3973,1,79109-1,8873,Colby City Showdown,2013,575,585,594,575,The Lone Ranger,
2787,3974,1,70339-1,7106,Ultimate Flama,2016,605,68,609,605,Nexo Knights,
2788,3975,1,242A-1,1694,"International Flags - Italy, Switzerland, Belgium, Germany, Netherlands",1961,371,5,331,371,Supplemental,365.0
2789,3976,1,5414-1,5224,Kitchen Set,1999,451,24,382,451,Scala,443.0
2790,3980,1,7773-1,8671,Tiger Shark Attack,2007,310,341,277,310,Aquaraiders II,307.0
2791,3982,1,3477-1,2592,1 x 6 Red Bricks,2000,254,50,517,254,Bulk Bricks,
2792,3983,1,851318-1,9590,Sir Fangar Claw & Shield,2014,501,0,584,501,Gear,
2793,3985,1,6503-1,6274,Sprint Racer,1988,82,32,78,82,Race,67.0
2794,3986,1,1678-1,1101,Basic Building Set Trial Size,1991,469,49,396,469,Basic Set,465.0
2795,3987,1,8064-1,9092,Motorized Universal Building Set,1990,21,219,19,21,Universal Building Set,1.0
2796,3988,1,5955-1,5510,All Terrain Trapper,2000,298,191,269,298,Dino Island,296.0
2797,3989,1,K8591-1,11325,Rahkshi Kit (Panrahk and Vorahk),2003,344,2,307,344,Rahkshi,324.0
2798,3990,1,6086-1,5832,Black Knight's Castle,1992,188,590,178,188,Black Knights,186.0
2799,3991,1,510-2,4913,Tiles,1965,371,156,331,371,Supplemental,365.0
